JOBID PARTITION NAME USER STATE TIME TIME_LIMIT NODES NODELIST(REASON) PRIORITY
6632223 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632222 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632221 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632220 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632219 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632218 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632217 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632216 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632215 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632214 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632213 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632212 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA2.hhb-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632211 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632210 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632209 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632208 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632207 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632206 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632205 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632204 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632203 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632202 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632201 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632200 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632199 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632198 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632197 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632196 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632195 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632194 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632193 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632192 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632191 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632190 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632189 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632187 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632186 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632185 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632184 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632183 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632182 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632181 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632180 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632179 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632178 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632177 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632176 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632175 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632174 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632173 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632172 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632171 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632170 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632169 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632168 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632167 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632166 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632165 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632164 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632163 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632162 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632161 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632160 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632159 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632158 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632157 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632156 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632155 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA.hhb-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632154 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632153 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632152 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632151 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632150 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632149 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632148 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632147 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632146 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632145 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632144 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632143 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632142 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632141 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632140 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632138 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632137 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632136 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632135 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632134 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632133 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632132 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632131 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632130 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632129 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632128 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632127 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632126 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632125 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632124 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632123 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632122 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632121 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632120 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632119 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632118 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632117 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632116 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632115 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632114 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632113 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632112 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632111 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632110 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632109 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632108 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632107 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632106 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632105 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632104 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632103 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632102 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632101 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632100 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632099 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632098 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632097 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-AlphaFold2-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632096 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632095 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632094 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632093 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632092 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632091 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632090 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632089 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632088 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632087 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632086 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632085 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632084 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632083 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632082 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632081 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632080 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632079 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632078 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632077 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632076 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632075 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632074 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632073 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632072 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632071 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632070 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632069 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632068 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632067 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632066 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632065 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632064 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632063 gpu_mig40,gpu,spgpu AF2COMP-multi2.2-v4-qMSA5-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
